Item_Type,Brand_Code,Model_Code,Compatible_Models,Part_Cat_Code,Var_Code,Product_ID,Barcode,Product_Name,Category,Brand,Description,Requires_Serial,Original_Cost,Opening_Stock,Current_Stock,Average_Cost,Sale_Price,Wholesale_Price,Reorder_Level,Warranty_Period,Shelf_Location,Status,Images,Stock_View
Spare Part,VV,V5LITE,NO,TL,"ORG , WHT",VV-V5LITE-TL-ORG -WHT,VV-V5LITE-TL-ORG -WHT,"VV V5LITE - NO TL (ORG , WHT)",TL,Vivo,,,30000,3,3,30000,37000,36000,2,1 Month Warranty ,Box1,Active (ရောင်းမည်),,🆕 အသစ်/မရောင်းရသေး
Spare Part,VV,V5LITE,NO,TL,"ORG , BLK",VV-V5LITE-TL-ORG -BLK,VV-V5LITE-TL-ORG -BLK,"VV V5LITE - NO TL (ORG , BLK)",TL,Vivo,,,30000,3,3,30000,37000,36000,2,1 Month Warranty ,Box1,Active (ရောင်းမည်),,🆕 အသစ်/မရောင်းရသေး
Spare Part,VV,Y30,Y30i,TL,"ORG , BLK",VV-Y30-TL-ORG -BLK,VV-Y30-TL-ORG -BLK,"VV Y30 - Y30I TL (ORG , BLK)",TL,Vivo,,,38000,1,0,38000,42000,42000,2,1 Month Warranty ,Box1,Active (ရောင်းမည်),,🆕 အသစ်/မရောင်းရသေး
Spare Part,VV,Y02S,No,TL,"ORG , BLK",VV-Y02S-TL-ORG -BLK,VV-Y02S-TL-ORG -BLK,"VV Y02S - NO TL (ORG , BLK)",TL,Vivo,,,36500,1,1,38000,41000,40000,2,1 Month Warranty ,Box1,Active (ရောင်းမည်),,🆕 အသစ်/မရောင်းရသေး
Spare Part,VV,Y53,No,TL,"ORG , BLK",VV-Y53-TL-ORG -BLK,VV-Y53-TL-ORG -BLK,"VV Y53 - NO TL (ORG , BLK)",TL,Vivo,,,35000,1,1,35000,37000,36000,2,1 Month Warranty ,Box1,Active (ရောင်းမည်),,🆕 အသစ်/မရောင်းရသေး
Spare Part,VV,Y51(OLD),No,TL,"ORG , WHT",VV-Y51-TL-ORG -WHT,VV-Y51(OLD)-TL-ORG -WHT,"VV Y51(OLD) - NO TL (ORG , WHT)",TL,Vivo,,,38000,0,1,38000,45000,42000,2,1 Month Warranty ,Box1,Active (ရောင်းမည်),,🆕 အသစ်/မရောင်းရသေး
Spare Part,VV,V11i,Vv Y97,TL,"ORG , BLK",VV-V11i-TL-ORG -BLK,VV-V11i-TL-ORG -BLK,"VV V11I - VV Y97 TL (ORG , BLK)",TL,Vivo,,,35000,2,2,35000,39000,38000,2,1 Month Warranty ,Box1,Active (ရောင်းမည်),,🆕 အသစ်/မရောင်းရသေး
Spare Part,VV,V7PLUS,No,TL,"ORG , WHT",VV-V7PLUS-TL-ORG -WHT,VV-V7PLUS-TL-ORG -WHT,"VV V7PLUS - NO TL (ORG , WHT)",TL,Vivo,,,35000,1,1,34500,38000,37000,2,1 Month Warranty ,Box1,Active (ရောင်းမည်),,🛒 အရောင်းပါး
Spare Part,VV,Y55,No,TL,"ORG , BLK",VV-Y55-TL-ORG -BLK,VV-Y55-TL-ORG -BLK,"VV Y55 - NO TL (ORG , BLK)",TL,Vivo,,,35000,1,2,31000,45000,42000,2,1 Month Warranty ,Box1,Active (ရောင်းမည်),,🛒 အရောင်းပါး
Spare Part,VV,Y50,NO,TL,"ORG , BLK",VV-Y50-TL-ORG -BLK,VV-Y50-TL-ORG -BLK,"VV Y50 - NO TL (ORG , BLK)",TL,Vivo,,,38000,2,1,38000,45000,42000,2,1 Month Warranty ,Box1,Active (ရောင်းမည်),,🛒 အရောင်းပါး
Spare Part,VV,Y51,NO,TL,"ORG , BLK",VV-Y51-TL-ORG -BLK,VV-Y51-TL-ORG -BLK,"VV Y51 - NO TL (ORG , BLK)",TL,Vivo,,,38000,1,1,37100,45000,44000,2,1 Month Warranty ,Box1,Active (ရောင်းမည်),,🆕 အသစ်/မရောင်းရသေး
Spare Part,VV,Y33S,VV Y76S/Y76(5G),TL,"ORG , BLK",VV-Y33S-TL-ORG -BLK,VV-Y33S-TL-ORG -BLK,"VV Y33S - VV Y76S/Y76(5G) TL (ORG , BLK)",TL,Vivo,,,38000,21,21,37130,45000,44000,2,1 Month Warranty ,Box1,Active (ရောင်းမည်),,🛒 အရောင်းပါး
Spare Part,HW,Y5 (17),NO,TL,"ORG , WHT",HW-Y5 (17)-TL-ORG -WHT,HW-Y5 (17)-TL-ORG -WHT,"HW Y5 (17) - NO TL (ORG , WHT)",TL,HUAWEI,,,25000,4,4,25000,32000,32000,2,1 Month Warranty ,Box1,Active (ရောင်းမည်),,🆕 အသစ်/မရောင်းရသေး
Spare Part,OP,R15X,REALME X2,TL,"MA , BLK",OP-R15X-TL-MA -BLK,OP-R15X-TL-MA -BLK,"OP R15X - REALME X2 TL (MA , BLK)",TL,OPPO,,,45000,4,4,45000,60000,59000,2,1 Month Warranty ,Box1,Active (ရောင်းမည်),,🆕 အသစ်/မရောင်းရသေး
Spare Part,HW,Y5(17),No,TL,"ORG , BLK",HW-Y5(17)-TL-ORG -BLK,HW-Y5(17)-TL-ORG -BLK,"HW Y5(17) - NO TL (ORG , BLK)",TL,HUAWEI,,,25000,3,3,25000,32000,27500,2,1 Month Warranty ,Box1,Active (ရောင်းမည်),,🆕 အသစ်/မရောင်းရသေး
Spare Part,HW,P30LITE,Nova4e,TL,"ORG , BLK",HW-P30LITE-TL-ORG -BLK,HW-P30LITE-TL-ORG -BLK,"HW P30LITE - NOVA4E TL (ORG , BLK)",TL,HUAWEI,,,37000,1,-1,37000,43000,40700,2,1 Month Warranty ,Box1,Active (ရောင်းမည်),,🆕 အသစ်/မရောင်းရသေး
Spare Part,HW,Y52,No,TL,"ORG , BLK",HW-Y52-TL-ORG -BLK,HW-Y52-TL-ORG -BLK,"HW Y52 - NO TL (ORG , BLK)",TL,HUAWEI,,,25000,2,2,25000,29000,27500,2,1 Month Warranty ,Box1,Active (ရောင်းမည်),,🆕 အသစ်/မရောင်းရသေး
Spare Part,HW,Y52,No,TL,"ORG , WHT",HW-Y52-TL-ORG -WHT,HW-Y52-TL-ORG -WHT,"HW Y52 - NO TL (ORG , WHT)",TL,HUAWEI,,,25000,2,2,25000,29000,27500,2,1 Month Warranty ,Box1,Active (ရောင်းမည်),,🆕 အသစ်/မရောင်းရသေး
Spare Part,HW,NOVA3E,HW P20LITE,TL,"ORG , BLK",HW-NOVA3E-TL-ORG -BLK,HW-NOVA3E-TL-ORG -BLK,"HW NOVA3E - HW P20LITE TL (ORG , BLK)",TL,HUAWEI,,,38000,2,2,38000,44000,42000,2,1 Month Warranty ,Box1,Active (ရောင်းမည်),,🆕 အသစ်/မရောင်းရသေး
Spare Part,HW,V9PLAY,Honor 6C,TL,"ORG , BLK",HW-V9PLAY-TL-ORG -BLK,HW-V9PLAY-TL-ORG -BLK,"HW V9PLAY - HONOR 6C TL (ORG , BLK)",TL,HUAWEI,,,42400,7,7,35000,49000,47000,2,1 Month Warranty ,Box1,Active (ရောင်းမည်),,🆕 အသစ်/မရောင်းရသေး
Spare Part,HW,ENJOY7,No,TL,"ORG , WHT",HW-ENJOY7-TL-ORG -WHT,HW-ENJOY7-TL-ORG -WHT,"HW ENJOY7 - NO TL (ORG , WHT)",TL,HUAWEI,,,30000,4,4,30000,35000,34000,2,1 Month Warranty ,Box1,Active (ရောင်းမည်),,🆕 အသစ်/မရောင်းရသေး
Spare Part,HW,NOVA7SE,No,TL,"ORG , BLK",HW-NOVA7SE-TL-ORG -BLK,HW-NOVA7SE-TL-ORG -BLK,"HW NOVA7SE - NO TL (ORG , BLK)",TL,HUAWEI,,,40000,6,6,40000,46000,44000,2,1 Month Warranty ,Box1,Active (ရောင်းမည်),,🆕 အသစ်/မရောင်းရသေး
Spare Part,HW,Y7A,No,TL,"ORG , BLK",HW-Y7A-TL-ORG -BLK,HW-Y7A-TL-ORG -BLK,"HW Y7A - NO TL (ORG , BLK)",TL,HUAWEI,,,34000,3,2,34000,40000,38000,2,1 Month Warranty ,Box1,Active (ရောင်းမည်),,🆕 အသစ်/မရောင်းရသေး
Spare Part,HW,NOVA2I,No,TL,"ORG , WHT",HW-NOVA2I-TL-ORG -WHT,HW-NOVA2I-TL-ORG -WHT,"HW NOVA2I - NO TL (ORG , WHT)",TL,HUAWEI,,,40000,5,5,40000,46000,44000,2,1 Month Warranty ,Box1,Active (ရောင်းမည်),,🆕 အသစ်/မရောင်းရသေး
Spare Part,HW,NOVA3I,MATE20LITE,TL,"ORG , BLK",HW-NOVA3I-TL-ORG -BLK,HW-NOVA3I-TL-ORG -BLK,"HW NOVA3I - MATE20LITE TL (ORG , BLK)",TL,HUAWEI,,,40000,1,5,37080,45000,44000,2,1 Month Warranty ,Box1,Active (ရောင်းမည်),,🆕 အသစ်/မရောင်းရသေး
Spare Part,HW,NOVA8I,NOVA9Z,TL,"ORG , BLK",HW-NOVA8I-TL-ORG -BLK,HW-NOVA8I-TL-ORG -BLK,"HW NOVA8I - NOVA9Z TL (ORG , BLK)",TL,HUAWEI,,,40000,1,1,40000,46000,44000,2,1 Month Warranty ,Box1,Active (ရောင်းမည်),,🆕 အသစ်/မရောင်းရသေး
Spare Part,HW,Y6PRO(17),NO,TL,"ORG , BLK",HW-Y6PRO(17)-TL-ORG -BLK,HW-Y6PRO(17)-TL-ORG -BLK,"HW Y6PRO(17) - NO TL (ORG , BLK)",TL,HUAWEI,,,33000,2,2,33000,38000,36300,2,1 Month Warranty ,Box1,Active (ရောင်းမည်),,🆕 အသစ်/မရောင်းရသေး
Spare Part,HW,Y6P,No,TL,"ORG , BLK",HW-Y6P-TL-ORG -BLK,HW-Y6P-TL-ORG -BLK,"HW Y6P - NO TL (ORG , BLK)",TL,HUAWEI,,,36000,2,1,36000,42000,40000,2,1 Month Warranty ,Box1,Active (ရောင်းမည်),,🛒 အရောင်းပါး
Spare Part,HW,Y9(18),MATE10LITE,TL,"ORG , BLK",HW-Y9(18)-TL-ORG -BLK,HW-Y9(18)-TL-ORG -BLK,"HW Y9(18) - MATE10LITE TL (ORG , BLK)",TL,HUAWEI,,,39000,3,2,39000,45000,42900,2,1 Month Warranty ,Box1,Active (ရောင်းမည်),,🆕 အသစ်/မရောင်းရသေး
Spare Part,HW,Y7(19),HONOR7C/NOVA2LITE,TL,"ORG , BLK",HW-Y7(19)-TL-ORG -BLK,HW-Y7(19)-TL-ORG -BLK,"HW Y7(19) - HONOR7C/NOVA2LITE TL (ORG , BLK)",TL,HUAWEI,,,35000,1,1,35000,41000,38500,2,1 Month Warranty ,Box1,Active (ရောင်းမည်),,🆕 အသစ်/မရောင်းရသေး
Spare Part,HW,Y9PRIME,No,TL,"ORG , BLK",HW-Y9PRIME-TL-ORG -BLK,HW-Y9PRIME-TL-ORG -BLK,"HW Y9PRIME - NO TL (ORG , BLK)",TL,HUAWEI,,,36500,1,1,36500,42000,40150,2,1 Month Warranty ,Box1,Active (ရောင်းမည်),,🆕 အသစ်/မရောင်းရသေး
Spare Part,HW,Y7PRO(19),No,TL,"ORG , BLK",HW-Y7PRO(19)-TL-ORG -BLK,HW-Y7PRO(19)-TL-ORG -BLK,"HW Y7PRO(19) - NO TL (ORG , BLK)",TL,HUAWEI,,,37000,1,1,37000,43000,40700,2,1 Month Warranty ,Box1,Active (ရောင်းမည်),,🆕 အသစ်/မရောင်းရသေး
Spare Part,HW,Y8P,PLAY4TPRO/TPRO20LITE,TL,"MA , BLK",HW-Y8P-TL-MA -BLK,HW-Y8P-TL-MA -BLK,"HW Y8P - PLAY4TPRO/TPRO20LITE TL (MA , BLK)",TL,HUAWEI,,,37000,1,1,37000,43000,40700,2,1 Month Warranty ,Box1,Active (ရောင်းမည်),,🆕 အသစ်/မရောင်းရသေး
Spare Part,HW,Y5PRIME,No,TL,BLK,HW-Y5PRIME-TL-BLK,HW-Y5PRIME-TL-BLK,HW Y5PRIME - NO TL (BLK),TL,HUAWEI,,,27500,1,1,27500,32000,30000,2,1 Month Warranty ,Box1,Active (ရောင်းမည်),,🆕 အသစ်/မရောင်းရသေး
Spare Part,TN,SPARK5,SPARK5PRO,TL,"ORG , BLK",TN-SPARK5-TL-ORG -BLK,TN-SPARK5-TL-ORG -BLK,"TN SPARK5 - SPARK5PRO TL (ORG , BLK)",TL,TECNO,,,36000,4,4,33000,40000,39000,2,1 Month Warranty ,Box1,Active (ရောင်းမည်),,🆕 အသစ်/မရောင်းရသေး
Spare Part,TN,SPARK5AIR,SPARK6AIR,TL,BLK,TN-SPARK5AIR-TL-BLK,TN-SPARK5AIR-TL-BLK,TN SPARK5AIR - SPARK6AIR TL (BLK),TL,TECNO,,,33000,2,4,34500,40000,39000,2,1 Month Warranty ,Box1,Active (ရောင်းမည်),,🆕 အသစ်/မရောင်းရသေး
Spare Part,TN,SPARK7,SPARK7T/SPARK8,TL,BLK,TN-SPARK7-TL-BLK,TN-SPARK7-TL-BLK,TN SPARK7 - SPARK7T/SPARK8 TL (BLK),TL,TECNO,,,29500,2,5,29500,37000,36000,2,1 Month Warranty ,Box1,Active (ရောင်းမည်),,✅ ပုံမှန်
Spare Part,TN,SPARK8C,SMART6/SPARK 9/S9T/HOT20I/HOT12I,TL,BLK,TN-SPARK8C-TL-BLK,TN-SPARK8C-TL-BLK,TN SPARK8C - SMART6/SPARK 9/S9T/HOT20I/HOT12I TL (BLK),TL,TECNO,,,29500,6,9,29500,37000,36000,2,1 Month Warranty ,Box1,Active (ရောင်းမည်),,🛒 အရောင်းပါး
Spare Part,TN,POP5LITE,GO2022/SM6,TL,"MA , BLK",TN-POP5LITE-TL-MA -BLK,TN-POP5LITE-TL-MA -BLK,"TN POP5LITE - GO2022/SM6 TL (MA , BLK)",TL,TECNO,,,30500,1,7,30500,37500,36500,2,1 Month Warranty ,Box1,Active (ရောင်းမည်),,🛒 အရောင်းပါး
Spare Part,TN,POVA2,POVA3,TL,BLK,TN-POVA2-TL-BLK,TN-POVA2-TL-BLK,TN POVA2 - POVA3 TL (BLK),TL,TECNO,,,37000,1,3,38667,44000,43000,2,1 Month Warranty ,Box1,Active (ရောင်းမည်),,🆕 အသစ်/မရောင်းရသေး
Spare Part,TN,POVANEO,No,TL,"ORG , BLK",TN-POVANEO-TL-ORG -BLK,TN-POVANEO-TL-ORG -BLK,"TN POVANEO - NO TL (ORG , BLK)",TL,TECNO,,,32000,2,2,31000,43000,42000,2,1 Month Warranty ,Box1,Active (ရောင်းမည်),,🆕 အသစ်/မရောင်းရသေး
Spare Part,TN,Spark6,POVA,TL,"ORG , BLK",TN-Spark6-TL-ORG -BLK,TN-Spark6-TL-ORG -BLK,"TN SPARK6 - POVA TL (ORG , BLK)",TL,TECNO,,,39200,,2,34500,37000,36000,2,1 Month Warranty ,Box1,Active (ရောင်းမည်),,🛒 အရောင်းပါး
Spare Part,TN,SPARK10PRO,POVA5,TL,"ORG , BLK",TN-SPARK10PRO-TL-ORG -BLK,TN-SPARK10PRO-TL-ORG -BLK,"TN SPARK10PRO - POVA5 TL (ORG , BLK)",TL,TECNO,,,39500,2,11,36143,47000,46000,2,1 Month Warranty ,Box1,Active (ရောင်းမည်),,🛒 အရောင်းပါး
Spare Part,TN,SPARKGO23,SPARK10C/HOT30I/POP7/SP10,TL,"ORG , BLK",TN-SPARKGO23-TL-ORG -BLK,TN-SPARKGO23-TL-ORG -BLK,"TN SPARKGO23 - SPARK10C/HOT30I/POP7/SP10 TL (ORG , BLK)",TL,TECNO,,,30500,1,12,31250,38000,38000,2,1 Month Warranty ,Box1,Active (ရောင်းမည်),,🛒 အရောင်းပါး
Spare Part,TN,POVA4,No,TL,"ORG , BLK",TN-POVA4-TL-ORG -BLK,TN-POVA4-TL-ORG -BLK,"TN POVA4 - NO TL (ORG , BLK)",TL,TECNO,,,39000,6,7,39000,45000,44000,2,1 Month Warranty ,Box1,Active (ရောင်းမည်),,🆕 အသစ်/မရောင်းရသေး
Spare Part,TN,POP4,No,TL,"ORG , BLK",TN-POP4-TL-ORG -BLK,TN-POP4-TL-ORG -BLK,"TN POP4 - NO TL (ORG , BLK)",TL,TECNO,,,38000,1,1,40000,38000,37000,2,1 Month Warranty ,Box1,Active (ရောင်းမည်),,🆕 အသစ်/မရောင်းရသေး
Spare Part,TN,SPARKGO24,SMART8,TL,BLK,TN-SPARKGO24-TL-BLK,TN-SPARKGO24-TL-BLK,TN SPARKGO24 - SMART8 TL (BLK),TL,TECNO,,,31500,1,16,31475,39000,37000,2,1 Month Warranty ,Box1,Active (ရောင်းမည်),,🛒 အရောင်းပါး
Spare Part,TN,HOT50I,SMART9/SPGO1/SPARK30C,TL,"ORG , BLK",TN-HOT50I-TL-ORG -BLK,TN-HOT50I-TL-ORG -BLK,"TN HOT50I - SMART9/SPGO1/SPARK30C TL (ORG , BLK)",TL,TECNO,,,31000,0,2,30243,39000,38000,2,1 Month Warranty ,Box1,Active (ရောင်းမည်),,🛒 အရောင်းပါး
Spare Part,TN,SPARK30,Hot50,TL,"ORG , BLK",TN-SPARK30-TL-ORG -BLK,TN-SPARK30-TL-ORG -BLK,"TN SPARK30 - HOT50 TL (ORG , BLK)",TL,TECNO,,,36500,2,2,38000,40000,39000,2,1 Month Warranty ,Box1,Active (ရောင်းမည်),,🆕 အသစ်/မရောင်းရသေး
Spare Part,IT,S16,No,TL,"ORG , BLK",IT-S16-TL-ORG -BLK,IT-S16-TL-ORG -BLK,"IT S16 - NO TL (ORG , BLK)",TL,ITEL,,,55000,4,4,55000,64000,61000,2,1 Month Warranty ,Box1,Active (ရောင်းမည်),,🆕 အသစ်/မရောင်းရသေး
Spare Part,IF,NOTE40,No,TL,BLK,IF-NOTE40-TL-BLK,IF-NOTE40-TL-BLK,IF NOTE40 - NO TL (BLK),TL,INFINIX,,,43000,1,1,43000,49450,47300,2,1 Month Warranty ,Box1,Active (ရောင်းမည်),,🆕 အသစ်/မရောင်းရသေး
Spare Part,IF,HOT10PLAY,No,TL,BLK,IF-HOT10PLAY-TL-BLK,IF-HOT10PLAY-TL-BLK,IF HOT10PLAY - NO TL (BLK),TL,INFINIX,,,35000,6,6,35000,40250,38500,2,1 Month Warranty ,Box1,Active (ရောင်းမည်),,🆕 အသစ်/မရောင်းရသေး
Spare Part,SS,A03,No,TL,"ORG , BLK",SS-A03-TL-ORG -BLK,SS-A03-TL-ORG -BLK,"SS A03 - NO TL (ORG , BLK)",TL,SAMSUNG,,,38000,3,3,37250,44000,41800,2,1 Month Warranty ,Box1,Active (ရောင်းမည်),,🆕 အသစ်/မရောင်းရသေး
Spare Part,SS,A01,No,TL,"ORG , BLK",SS-A01-TL-ORG -BLK,SS-A01-TL-ORG -BLK,"SS A01 - NO TL (ORG , BLK)",TL,SAMSUNG,,,35000,2,2,35000,41000,38500,2,1 Month Warranty ,Box1,Active (ရောင်းမည်),,🆕 အသစ်/မရောင်းရသေး
Spare Part,SS,A22(4G),No,TL,"ORG , BLK",SS-A22(4G)-TL-ORG -BLK,SS-A22(4G)-TL-ORG -BLK,"SS A22(4G) - NO TL (ORG , BLK)",TL,SAMSUNG,,,100000,1,1,100000,115000,110000,2,1 Month Warranty ,Box1,Active (ရောင်းမည်),,🆕 အသစ်/မရောင်းရသေး
Spare Part,SS,A33(5G),No,TL,BLK,SS-A33(5G)-TL-BLK,SS-A33(5G)-TL-BLK,SS A33(5G) - NO TL (BLK),TL,SAMSUNG,,,100000,1,1,100000,115000,110000,2,1 Month Warranty ,Box1,Active (ရောင်းမည်),,🆕 အသစ်/မရောင်းရသေး
Spare Part,SS,A50,A50S,TL,"ORG , BLK",SS-A50-TL-ORG -BLK,SS-A50-TL-ORG -BLK,"SS A50 - A50S TL (ORG , BLK)",TL,SAMSUNG,,,100000,1,1,100000,115000,110000,2,1 Month Warranty ,Box1,Active (ရောင်းမည်),,🆕 အသစ်/မရောင်းရသေး
Spare Part,SS,A30,No,TL,"ORG , BLK",SS-A30-TL-ORG -BLK,SS-A30-TL-ORG -BLK,"SS A30 - NO TL (ORG , BLK)",TL,SAMSUNG,,,100000,3,3,100000,115000,110000,2,1 Month Warranty ,Box1,Active (ရောင်းမည်),,🆕 အသစ်/မရောင်းရသေး
Spare Part,SS,A10S,A107,TL,"ORG , BLK",SS-A10S-TL-ORG -BLK,SS-A10S-TL-ORG -BLK,"SS A10S - A107 TL (ORG , BLK)",TL,SAMSUNG,,,38500,5,4,38000,41000,38940,2,1 Month Warranty ,Box1,Active (ရောင်းမည်),,🛒 အရောင်းပါး
Spare Part,SS,A10,No,TL,"ORG , BLK",SS-A10-TL-ORG -BLK,SS-A10-TL-ORG -BLK,"SS A10 - NO TL (ORG , BLK)",TL,SAMSUNG,,,28500,1,1,28000,37000,36000,2,1 Month Warranty ,Box1,Active (ရောင်းမည်),,🆕 အသစ်/မရောင်းရသေး
Spare Part,SS,A20S,No,TL,"ORG , BLK",SS-A20S-TL-ORG -BLK,SS-A20S-TL-ORG -BLK,"SS A20S - NO TL (ORG , BLK)",TL,SAMSUNG,,,40000,2,2,40000,47000,45000,2,1 Month Warranty ,Box1,Active (ရောင်းမည်),,🆕 အသစ်/မရောင်းရသေး
Spare Part,SS,A12,A02,TL,BLK,SS-A12-TL-BLK,SS-A12-TL-BLK,SS A12 - A02 TL (BLK),TL,SAMSUNG,,,34500,1,4,29700,37000,36000,2,1 Month Warranty ,Box1,Active (ရောင်းမည်),,🛒 အရောင်းပါး
Spare Part,SS,A02,No,TL,"ORG , BLK",SS-A02-TL-ORG -BLK,SS-A02-TL-ORG -BLK,"SS A02 - NO TL (ORG , BLK)",TL,SAMSUNG,,,35000,1,0,35000,41000,38500,2,1 Month Warranty ,Box1,Active (ရောင်းမည်),,🛒 အရောင်းပါး
Spare Part,SS,A5(15),No,TL,"ORG , BLK",SS-A5(15)-TL-ORG -BLK,SS-A5(15)-TL-ORG -BLK,"SS A5(15) - NO TL (ORG , BLK)",TL,SAMSUNG,,,35000,2,2,35000,41000,38500,2,1 Month Warranty ,Box1,Active (ရောင်းမည်),,🆕 အသစ်/မရောင်းရသေး
Spare Part,SS,A5(17),No,TL,"ORG , BLK",SS-A5(17)-TL-ORG -BLK,SS-A5(17)-TL-ORG -BLK,"SS A5(17) - NO TL (ORG , BLK)",TL,SAMSUNG,,,35000,3,3,35000,41000,38500,2,1 Month Warranty ,Box1,Active (ရောင်းမည်),,🆕 အသစ်/မရောင်းရသေး
Spare Part,SS,J7(16),No,TL,"ORG , WHT",SS-J7(16)-TL-ORG -WHT,SS-J7(16)-TL-ORG -WHT,"SS J7(16) - NO TL (ORG , WHT)",TL,SAMSUNG,,,40000,1,1,40000,46000,44000,2,1 Month Warranty ,Box1,Active (ရောင်းမည်),,🆕 အသစ်/မရောင်းရသေး
Spare Part,SS,J6,No,TL,"ORG , BLK",SS-J6-TL-ORG -BLK,SS-J6-TL-ORG -BLK,"SS J6 - NO TL (ORG , BLK)",TL,SAMSUNG,,,50000,1,1,50000,58000,55000,2,1 Month Warranty ,Box1,Active (ရောင်းမည်),,🆕 အသစ်/မရောင်းရသေး
Spare Part,SS,J7PRIME,G610,TL,"ORG , BLK",SS-J7PRIME-TL-ORG -BLK,SS-J7PRIME-TL-ORG -BLK,"SS J7PRIME - G610 TL (ORG , BLK)",TL,SAMSUNG,,,40000,5,5,40000,46000,44000,2,1 Month Warranty ,Box1,Active (ရောင်းမည်),,🆕 အသစ်/မရောင်းရသေး
Spare Part,SS,A04,No,TL,"ORG , BLK",SS-A04-TL-ORG -BLK,SS-A04-TL-ORG -BLK,"SS A04 - NO TL (ORG , BLK)",TL,SAMSUNG,,,31000,1,2,32125,37000,36000,2,1 Month Warranty ,Box1,Active (ရောင်းမည်),,🛒 အရောင်းပါး
Spare Part,SS,A04E,No,TL,"ORG , BLK",SS-A04E-TL-ORG -BLK,SS-A04E-TL-ORG -BLK,"SS A04E - NO TL (ORG , BLK)",TL,SAMSUNG,,,38000,1,1,38000,44000,41800,2,1 Month Warranty ,Box1,Active (ရောင်းမည်),,🆕 အသစ်/မရောင်းရသေး
Spare Part,IP,X,No,TL,"ORG , BLK",IP-X-TL-ORG -BLK,IP-X-TL-ORG -BLK,"IP X - NO TL (ORG , BLK)",TL,IPHONE,,,113000,2,2,113000,128000,121825,2,1 Month Warranty ,Box1,Active (ရောင်းမည်),,🆕 အသစ်/မရောင်းရသေး
Spare Part,IP,5,No,TL,"ORG , BLK",IP-5-TL-ORG -BLK,IP-5-TL-ORG -BLK,"IP 5 - NO TL (ORG , BLK)",TL,IPHONE,,,35000,5,5,35000,41000,38500,2,1 Month Warranty ,Box1,Active (ရောင်းမည်),,🆕 အသစ်/မရောင်းရသေး
Spare Part,IP,5S,No,TL,BLK,IP-5S-TL-BLK,IP-5S-TL-BLK,IP 5S - NO TL (BLK),TL,IPHONE,,,38000,1,1,38000,44000,41800,2,1 Month Warranty ,Box1,Active (ရောင်းမည်),,🆕 အသစ်/မရောင်းရသေး
Spare Part,IP,5S,No,TL,"ORG , WHT",IP-5S-TL-ORG -WHT,IP-5S-TL-ORG -WHT,"IP 5S - NO TL (ORG , WHT)",TL,IPHONE,,,38000,9,9,38000,44000,41800,2,1 Month Warranty ,Box1,Active (ရောင်းမည်),,🆕 အသစ်/မရောင်းရသေး
Spare Part,IP,6S,No,TL,"ORG , BLK",IP-6S-TL-ORG -BLK,IP-6S-TL-ORG -BLK,"IP 6S - NO TL (ORG , BLK)",TL,IPHONE,,,38000,2,2,38000,44000,41800,2,1 Month Warranty ,Box1,Active (ရောင်းမည်),,🆕 အသစ်/မရောင်းရသေး
Spare Part,IP,6S,No,TL,"ORG , WHT",IP-6S-TL-ORG -WHT,IP-6S-TL-ORG -WHT,"IP 6S - NO TL (ORG , WHT)",TL,IPHONE,,,38000,6,6,38000,44000,41800,2,1 Month Warranty ,Box1,Active (ရောင်းမည်),,🆕 အသစ်/မရောင်းရသေး
Spare Part,IP,6PLUS,No,TL,"ORG , BLK",IP-6PLUS-TL-ORG -BLK,IP-6PLUS-TL-ORG -BLK,"IP 6PLUS - NO TL (ORG , BLK)",TL,IPHONE,,,50000,1,1,50000,58000,55000,2,1 Month Warranty ,Box1,Active (ရောင်းမည်),,🆕 အသစ်/မရောင်းရသေး
Spare Part,IP,8G,No,TL,"ORG , WHT",IP-8G-TL-ORG -WHT,IP-8G-TL-ORG -WHT,"IP 8G - NO TL (ORG , WHT)",TL,IPHONE,,,44000,1,1,44000,51000,48400,2,1 Month Warranty ,Box1,Active (ရောင်းမည်),,🆕 အသစ်/မရောင်းရသေး
Spare Part,IP,8PLUS,No,TL,"ORG , BLK",IP-8PLUS-TL-ORG -BLK,IP-8PLUS-TL-ORG -BLK,"IP 8PLUS - NO TL (ORG , BLK)",TL,IPHONE,,,44000,2,2,44000,51000,48400,2,1 Month Warranty ,Box1,Active (ရောင်းမည်),,🆕 အသစ်/မရောင်းရသေး
Spare Part,IP,5,No,TS,"ORG , WHT",IP-5-TS-ORG -WHT,IP-5-TS-ORG -WHT,"IP 5 - NO TS (ORG , WHT)",GLASS,IPHONE,,,7000,7,7,0,10000,9000,2,1 Month Warranty ,Box1,Active (ရောင်းမည်),,🆕 အသစ်/မရောင်းရသေး
Spare Part,IP,6,No,TS,"ORG , WHT",IP-6-TS-ORG -WHT,IP-6-TS-ORG -WHT,"IP 6 - NO TS (ORG , WHT)",GLASS,IPHONE,,,10000,10,10,10000,11500,11000,2,1 Month Warranty ,Box1,Active (ရောင်းမည်),,🆕 အသစ်/မရောင်းရသေး
